"","Year","State","Population","GDP","Coal","Petroleum","Natural Gas","Wood and Wood Derived Fuels","Nuclear","Solar Thermal and Photovoltaic","Wind","Geothermal","Hydroelectric Conventional","Other Biomass","Other Gases","Other","Pumped Storage","Total"
"723","2003","VA",7366977,309648,37093331,5780336,4619066,1587545,24816022,0,0,0,1781569,673814,2959,452936,-1498159,75309420
"724","2003","VT",617858,21232,0,22607,2029,394307,4444152,0,10829,0,1154038,0,0,0,0,6027962
"725","2003","WA",6104115,260027,11089796,66591,7082605,1342733,7614708,0,603674,0,71756783,181898,303188,56007,-3293,100094691
"726","2003","WI",5479203,204649,41717216,472788,2478390,757443,12215463,0,97580,0,1843295,370701,0,169548,0,60122425
"727","2003","WV",1812295,46471,92468983,247898,277837,157,0,0,169762,0,1356031,4051,169782,17052,0,94711554
"728","2003","WY",503453,21251,42341452,44921,280196,0,0,0,366478,0,593555,0,0,0,0,43626602
"730","2004","AK",659286,35510,648980,747068,3623433,389,0,0,0,0,1498020,8828,0,0,0,6526717
"731","2004","AL",4530729,148769,74831624,295025,15977019,3756356,31635789,0,0,0,10626221,22877,181942,27917,0,137354771
"732","2004","AR",2749686,85315,25353563,538941,5068764,1777770,15449851,0,0,0,3643439,32609,0,37950,24745,51927632
"733","2004","AZ",5652404,204659,39810556,40516,28264943,0,28112609,4265,0,0,6973147,43998,0,1367550,-53440,104564143
"734","2004","CA",35574576,1643908,2237808,2262897,100222233,3826906,30267887,570890,4305875,13105306,34140929,2161922,2065965,428567,-816831,194780355
"735","2004","CO",4575013,205347,35848390,13868,10747496,87,0,0,220141,0,1194665,34893,1753,0,-191801,47869492
"736","2004","CT",3496094,198921,4255072,1740112,8107806,5457,16539097,0,0,0,462612,752362,0,763174,7715,32633408
"737","2004","DC",567754,79564,0,36487,0,0,0,0,0,0,0,0,0,0,0,36487
"738","2004","DE",830803,50618,4743835,1103578,1718419,0,0,0,0,0,0,0,289720,0,0,7855553
"739","2004","FL",17415318,637113,64861774,37255452,76576970,2216324,31215576,0,0,0,265258,2285247,14732,3426594,0,218117928
"740","2004","GA",8769252,353025,79942963,946528,6129652,3108275,33747705,0,0,0,3692396,83464,0,39577,-877846,126812715
"741","2004","HI",1273569,53306,1603751,8944696,0,0,0,0,7495,213288,93901,328832,47908,170532,0,11410403
"742","2004","IA",2953635,118710,35272196,108620,824706,0,4928948,0,1049952,0,945959,105926,0,11883,0,43248189
"743","2004","ID",1391802,44445,99203,136,1703823,560280,0,0,0,0,8461655,0,0,37942,0,10863039
"744","2004","IL",12589773,561117,94401628,762340,3393312,0,92047323,0,78073,0,153529,743926,246008,131640,0,191957778
"745","2004","IN",6233007,240428,120670932,425257,2438226,0,0,0,0,0,443721,137370,3136317,518574,0,127770396
"746","2004","KS",2734373,101343,34593346,853763,831634,0,10132736,0,358632,0,12547,0,0,0,0,46782659
"747","2004","KY",4146101,135994,86120511,3621099,579840,349119,0,0,0,0,3780251,61899,1701,15528,0,94529947
"748","2004","LA",4552238,172623,23657811,3903315,46169538,2889820,17079981,0,0,0,1098825,76571,2532857,763590,0,98172309
"749","2004","MA",6412281,329640,10526362,7533158,20971721,114336,5938600,0,0,0,998281,1115565,0,800786,-498326,47500483
"750","2004","MD",5546935,247461,29195458,3296842,1183301,192384,14580260,0,0,0,2507521,396824,411565,288616,0,52052770
"751","2004","ME",1313688,44617,359410,1311913,9832187,3186957,0,0,0,0,3430249,411080,38,567052,0,19098885
"752","2004","MI",10055315,383545,68606019,896409,14547703,1866638,30561961,0,1875,0,1539584,689936,598747,291381,-1112984,118487269
"753","2004","MN",5087713,231904,34000208,783450,1457584,652401,13295502,0,812371,0,738311,332278,0,292021,0,52364127
"754","2004","MO",5747741,215895,75023555,196161,2864851,192,7830693,0,0,0,1479914,9442,2400,110377,115325,87632910
"755","2004","MS",2889010,78169,17477688,2776857,11618567,1511357,10232766,0,0,0,0,3089,40748,1541,0,43662613
"756","2004","MT",930009,27979,17380228,439137,27953,62446,0,0,0,0,8856031,0,22972,0,0,26788768
"757","2004","NC",8553152,332598,75546115,610909,2558654,1620636,40090623,0,0,0,5435199,112166,0,277403,78251,126329957
"758","2004","ND",644705,23396,28064224,38431,9044,0,0,0,214523,0,1545864,5603,58417,0,0,29936106
"759","2004","NE",1749370,71322,20457085,21868,297390,0,10241254,0,38431,0,913021,39518,142,0,0,32008709
"760","2004","NH",1290121,53148,4076075,1960452,5399765,728066,10177573,0,0,0,1315756,155186,0,62915,0,23875787
"761","2004","NJ",8634561,423953,10322484,1424853,15962195,0,27081566,0,0,0,37503,805832,38779,496369,-287239,55882342
"762","2004","NM",1903808,70121,29263899,31376,2992674,0,0,0,513465,0,138947,0,0,0,0,32940361
"763","2004","NV",2346222,103446,18257265,95766,16380743,0,0,0,0,1297504,1615123,0,21033,0,0,37667435
"764","2004","NY",19171567,954249,22852704,21205198,27294045,497129,40640305,0,116450,0,23989661,1298097,0,884375,-813171,137964794
"765","2004","OH",11452251,450842,128156782,1388281,1390995,397708,15950121,0,0,0,729876,30069,302063,11,0,148345905
"766","2004","OK",3525233,114160,33801386,68312,23285579,249875,0,0,572744,0,2976676,0,0,8867,-233879,60729560
"767","2004","OR",3569463,142516,3555661,62933,13525183,409951,0,0,619012,0,33080819,86140,0,41579,0,51381278
"768","2004","PA",12410722,481879,117175783,4141813,9813647,679853,77458632,0,306312,0,3155338,1289489,583772,739746,-685884,214658501
"769","2004","RI",1074579,43513,0,48525,4783907,0,0,0,0,0,5461,101526,0,0,0,4939420
"770","2004","SC",4210921,136875,38922220,871291,3797858,1694219,51200640,0,0,0,2446909,68960,10,86912,-1149090,97939929
"771","2004","SD",770396,30789,3620001,22771,112255,0,0,0,157678,0,3597509,0,0,0,0,7510214
"772","2004","TN",5910809,220543,58059632,190814,292486,784313,28612271,0,3813,0,10408112,41803,13325,5799,-817826,97594542
"773","2004","TX",22394023,922770,148884655,1728906,188754663,857217,40435372,0,3137690,0,1300609,251780,4203684,744556,0,390299132
"774","2004","US-TOTAL",292805298,12206995,1978300549,121145057,710100017,38116883,788528387,575155,14143741,14810975,268417308,15420570,15252431,14232401,-8488210,3970555263
"775","2004","UT",2401580,86495,36617854,32601,909850,0,0,0,0,194876,449848,3821,0,3126,0,38211977
"776","2004","VA",7475575,330412,35656006,5153612,6437809,1733120,28315294,0,0,0,1583050,699237,0,488023,-1166111,78900040
"777","2004","VT",619920,22538,0,17800,3224,392714,3858020,0,11364,0,1187256,0,0,0,0,5470379
"778","2004","WA",6178645,271676,10409331,85884,8468800,1389403,8981583,0,736576,0,71575700,185445,275284,66864,-9818,102165052
"779","2004","WI",5514026,216716,42148176,795619,2405362,604634,11887849,0,103563,0,1980676,405443,0,113612,0,60444933
"780","2004","WV",1816438,49409,87584598,267558,255310,552,0,0,161191,0,1318279,1519,147802,12753,0,89749562
"781","2004","WY",509106,23705,43345740,45859,86897,0,0,0,616515,0,593147,0,12746,106700,0,44807604
"782","2005","AK",666946,40277,624318,758929,3723626,383,0,0,589,0,1463942,4873,0,0,0,6576659
"783","2005","AL",4569805,157914,78128457,333110,13869451,3630388,31694223,0,0,0,10144581,16414,106864,25093,0,137948581
"784","2005","AR",2781097,90112,23037144,208101,6005660,1707830,13689571,0,0,0,3082516,27693,0,15293,20702,47794509
"785","2005","AZ",5839077,227047,40143534,43237,28893013,12058,25807446,13581,0,0,6410064,48356,0,0,107365,101478654
"786","2005","CA",35827943,1760508,2135375,2543697,93353849,3609139,36154898,536713,4262229,13022639,39631867,2223526,2279584,419508,119793,200292818
"787","2005","CO",4631888,222415,35570135,17046,11923290,448,0,0,776234,0,1415296,33879,2430,0,-122063,49616694
"788","2005","CT",3506956,208154,3996492,3155842,8863892,7314,15562122,0,0,0,478199,746021,1566,739952,-1653,33549747
"789","2005","DC",567136,83968,0,226042,0,0,0,0,0,0,0,0,0,0,0,226042
"790","2005","DE",845150,52901,4832844,1220239,1590817,0,0,0,0,0,0,0,492668,0,0,8136568
"791","2005","FL",17842038,700222,62515301,37201034,83595195,2022240,28758826,0,0,0,266159,2304956,13240,3579461,0,220256412
"792","2005","GA",8925922,376626,87182259,1033092,9771034,3194765,31534259,0,0,0,4032053,77123,0,52527,-209221,136667892
"793","2005","HI",1292729,58123,1630918,9067592,0,0,0,0,6632,221597,96188,309740,41133,149006,0,11522805
"794","2005","IA",2964454,124021,34252334,149568,2480870,0,4538313,0,1647134,0,959526,116842,0,11573,0,44156160
"795","2005","ID",1428241,47990,95181,5,1597280,559631,0,0,0,0,8542121,0,0,30766,0,10824984
"796","2005","IL",12609903,588847,92265190,327190,7114251,0,93263001,0,141146,0,129037,641735,198799,39797,0,194120146
"797","2005","IN",6278616,247048,122833478,260794,3615305,0,0,0,0,0,438282,67692,2721577,434444,0,130371573
"798","2005","KS",2745299,106864,34480731,986378,1137482,0,8820945,0,425823,0,11337,0,0,0,0,45862696
"799","2005","KY",4182742,144174,89083113,3680685,1654052,358096,0,0,0,0,2961193,63316,4991,16973,0,97822419
"800","2005","LA",4576628,200436,23087365,3541084,44167904,2806371,15676353,0,0,0,810948,80397,1896725,549731,0,92616878
"801","2005","MA",6403290,344145,12033546,7026444,20369467,120027,5475057,0,0,0,1041950,1138288,0,772307,-461643,47515443
"802","2005","MD",5592379,264729,29302792,3805569,1886986,205985,14703221,0,0,0,1703639,417380,342466,293561,0,52661600
"803","2005","ME",1318787,46052,320271,1621391,8398453,3777959,0,0,0,0,4090926,290230,54,344693,0,18843978
"804","2005","MI",10051137,396268,70322976,877559,13763892,1775914,32871574,0,1848,0,1461708,716561,372119,561861,-1106241,121619771
"805","2005","MN",5119598,244800,32949845,776309,2707267,656350,12835219,0,1582477,0,774729,413281,0,323518,0,53018995
"806","2005","MO",5790300,225268,77436559,169173,3865946,0,8030577,0,0,0,1159326,8598,2383,69737,85932,90828230
"807","2005","MS",2905943,82274,16635884,1444848,15360066,1516353,10077846,0,0,0,0,5344,20166,6947,0,45067453
"808","2005","MT",940102,30425,17823339,414876,26938,71612,0,0,0,0,9587349,0,14665,0,0,27938778
"809","2005","NC",8705407,357711,78435700,518869,3159377,1708706,39981739,0,0,0,5396502,98442,0,302737,146505,129748578
"810","2005","ND",646089,24709,30258759,34265,8012,0,0,0,220345,0,1341824,9989,59422,0,0,31932615
"811","2005","NE",1761497,74415,20818171,31005,802983,0,8801841,0,96608,0,871473,42646,6,0,0,31464734
"812","2005","NH",1298492,56123,4072987,1357144,6784735,785731,9455885,0,0,0,1798903,156166,0,58462,0,24470013
"813","2005","NJ",8651974,444973,11625419,940463,15366165,0,31391685,0,0,0,31113,874905,64932,537609,-282707,60549583
"814","2005","NM",1932274,74063,29947248,36909,4187215,0,0,0,794630,0,164993,4647,0,0,0,35135642
"815","2005","NV",2432143,116764,18384261,20500,18835623,0,0,0,0,1262707,1702380,0,8281,0,0,40213752
"816","2005","NY",19132610,1024329,20597640,24012783,31872701,527721,42443152,0,102990,0,25782518,1357738,0,970907,-780731,146887419
"817","2005","OH",11463320,468197,136825598,1390393,2695628,405560,14802733,0,13268,0,515744,26761,298339,2299,0,156976323
"818","2005","OK",3548597,125106,36308556,70342,28590220,289248,0,0,847773,0,2630361,0,18838,6314,-153825,68607827
"819","2005","OR",3613202,147583,3466486,78187,13190996,768195,0,0,734274,0,30948345,98043,0,40477,0,49325003
"820","2005","PA",12449990,505091,120933254,4939562,10807750,687364,76289432,0,284241,0,2232179,1357703,540065,730615,-711041,218091125
"821","2005","RI",1067916,45250,0,57170,5989390,0,0,0,0,0,6734,0,0,0,0,6053294
"822","2005","SC",4270150,144754,39692059,618434,5414183,1725981,53137554,0,0,0,2938147,87659,5642,93680,-1198675,102514665
"823","2005","SD",775493,31552,2996347,20785,270946,0,0,0,158104,0,3074566,0,0,21,0,6520769
"824","2005","TN",5991057,228730,59051476,230527,531165,694555,27803108,0,3339,0,9309541,68191,14598,8600,-597935,97117165
"825","2005","TX",22778123,999641,148358023,1582695,197665258,851698,38232493,0,4237209,0,1332560,246705,3271768,890313,0,396668722
"826","2005","US-TOTAL",295516599,13022458,2012873046,122225017,760960254,38856417,781986365,550294,17810549,14691745,270321255,15420393,13464144,12821059,-6557788,4055422750
"827","2005","UT",2457719,94876,35970405,40909,1177501,0,0,0,0,184802,784463,3948,0,3102,0,38165131
"828","2005","VA",7577105,358730,35424875,4264659,8294770,1802693,27918481,0,0,0,1484353,695203,0,478834,-1420823,78943045
"829","2005","VT",621215,23483,0,10179,2240,410491,4071547,0,11486,0,1210811,0,0,0,0,5716755
"830","2005","WA",6257305,296731,10494407,67295,8578546,1424802,8242273,0,498470,0,72074649,190390,321724,64822,8473,101965850
"831","2005","WI",5546166,226963,41729313,746510,6386794,740350,9920991,0,92544,0,1740219,348759,0,119183,0,61824664
"832","2005","WV",1820492,53331,91417003,223293,287092,460,0,0,153892,0,1447566,253,85511,11215,0,93626285
"833","2005","WY",514157,27748,43345676,42305,324981,0,0,0,717264,0,808375,0,263586,65120,0,45567307
"834","2006","AK",675302,44867,617419,767988,4057730,516,0,0,788,0,1223607,6149,0,0,0,6674197
"835","2006","AL",4628981,165131,78108668,180166,19407222,3865010,31911096,0,0,0,7251786,19452,131109,20933,0,140895441
"836","2006","AR",2821761,95727,24183050,160743,9282386,1689379,15232577,0,0,0,1550558,33426,0,21865,14719,52168703
"837","2006","AZ",6029141,248075,40442855,73371,32869047,8240,24012231,13134,0,0,6792904,32193,0,0,148552,104392528
"838","2006","CA",36021202,1868969,2235342,2368174,105691116,3422093,31958621,494572,4882801,12821434,48047380,2294495,2022446,464077,96137,216798688
"839","2006","CO",4720423,233142,36269425,20837,11918639,0,0,0,865536,0,1791207,30692,2519,0,-200502,50698353
"840","2006","CT",3517460,220994,4281516,1278834,10484481,8544,16589446,0,0,0,543892,754776,1647,738600,0,34681736
"841","2006","DC",570681,88502,0,81467,0,0,0,0,0,0,0,0,0,0,0,81467
"842","2006","DE",859268,55826,4968812,131915,1170768,0,0,0,0,0,0,417,910268,0,0,7182179
"843","2006","FL",18166990,748021,65423336,22904090,96186140,1978988,31426349,0,0,0,203422,2351701,16924,3260671,0,223751621
"844","2006","GA",9155813,393920,86503986,834225,12960598,3362210,32005810,0,0,0,2568837,56708,0,118176,-400343,138010208
"845","2006","HI",1309731,61684,1548595,9054474,0,0,0,0,79674,212276,120087,325692,42757,175619,0,11559174
"846","2006","IA",2982644,128346,34405194,208321,2400014,0,5095442,0,2317821,0,909348,136896,0,10426,0,45483462
"847","2006","ID",1468669,51821,82302,144,1298395,520340,0,0,169617,0,11242372,0,0,72916,0,13386085
"848","2006","IL",12643955,623535,91648764,135747,5278998,0,94154140,0,254571,0,173272,594261,148822,38383,0,192426958
"849","2006","IN",6332669,258525,123645467,147635,2681883,0,0,0,0,0,489515,220212,2870099,434976,0,130489788
"850","2006","KS",2762931,113738,33281380,51142,1839406,0,9350269,0,991890,0,9649,0,0,0,0,45523736
"851","2006","KY",4219239,152394,91198488,3340898,1176638,369361,0,0,0,0,2591701,89437,3836,21655,0,98792014
"852","2006","LA",4302665,207944,24395205,1872096,41933335,2880930,16735448,0,0,0,713215,81432,1594675,715492,0,90921829
"853","2006","MA",6410084,359256,11138341,2328246,23306676,125258,5829658,0,0,0,1512645,1153571,0,782278,-578898,45597775
"854","2006","MD",5627367,278216,29408022,580726,1770206,218066,13830411,0,0,0,2104275,408095,332444,304635,0,48956880
"855","2006","ME",1323619,48175,321262,594935,7297856,3684618,0,0,0,0,4278132,283033,0,356336,0,16816173
"856","2006","MI",10036081,397295,67780161,401887,11409955,1703524,29066165,0,2212,0,1520353,736823,412347,562522,-1039210,112556738
"857","2006","MN",5163555,251221,33070451,494188,2560797,589670,13183418,0,2054947,0,571730,414266,0,298320,0,53237789
"858","2006","MO",5842704,234124,77449604,61024,3729427,96,10116660,0,0,0,199214,23875,5091,53800,47552,91686343
"859","2006","MS",2904978,87302,18105333,398709,15705849,1534602,10418586,0,0,0,0,6480,43723,15566,0,46228847
"860","2006","MT",952692,32635,17085080,419124,67580,94415,0,0,435970,0,10130161,0,11207,0,0,28243536
"861","2006","NC",8917270,386354,75487005,451138,3195563,1736565,39963184,0,0,0,3839012,91740,0,319235,131342,125214784
"862","2006","ND",649422,26491,28878991,42079,7065,0,0,0,369485,0,1521034,3544,58939,0,0,30881137
"863","2006","NE",1772693,78581,20682548,19317,758801,0,9002656,0,261247,0,893386,52014,0,0,0,31669969
"864","2006","NH",1308389,58492,3885433,439193,6006606,589981,9397856,0,0,0,1528910,156399,0,59317,0,22063695
"865","2006","NJ",8661679,466524,10861925,269519,15668374,0,32567885,0,15991,0,35436,900792,110265,568551,-298601,60700139
"866","2006","NM",1962137,77536,29859008,41486,5889599,0,0,0,1255436,0,198211,21885,0,0,0,37265625
"867","2006","NV",2522658,125387,7253521,17347,21184135,0,0,0,0,1343711,2057626,0,3682,0,0,31860022
"868","2006","NY",19104631,1083194,20967840,6778039,42133878,521829,42223899,0,655371,0,27344655,1419441,0,976636,-756156,142265432
"869","2006","OH",11481213,482227,133400156,1354555,2379062,410093,16846939,0,14401,0,631936,34121,360007,2805,0,155434075
"870","2006","OK",3594090,136804,35032023,63750,32980690,297283,0,0,1712441,0,623579,0,16143,5445,-116473,70614880
"871","2006","OR",3670883,163033,2370628,11820,11238642,798793,0,0,931219,0,37850297,98977,0,40320,0,53340695
"872","2006","PA",12510809,529969,122557903,1518457,13541728,683130,75297632,0,361108,0,2844142,1428708,554432,722532,-698177,218811595
"873","2006","RI",1063096,47659,0,32676,5780227,0,0,0,0,0,5909,148913,0,0,0,5967725
"874","2006","SC",4357847,152802,39472846,236917,6068061,1804384,50797372,0,0,0,1806948,106053,16,94908,-1119899,99267606
"875","2006","SD",783033,32455,3315911,4660,265817,0,0,0,148965,0,3396833,0,0,57,0,7132243
"876","2006","TN",6088766,239425,60497846,160224,664274,697819,24678777,0,54598,0,7748650,58183,13635,4637,-667540,93911102
"877","2006","TX",23359580,1094064,146391341,1789183,197870233,892044,41264278,0,6670515,0,661971,255701,3798403,989208,0,400582878
"878","2006","US-TOTAL",298379912,13781347,1990511135,64166414,816440770,38762096,787218636,507706,26589137,14568029,289246416,16098525,14176808,12974399,-6557842,4064702227
"879","2006","UT",2525507,106308,36855550,62126,3388550,0,0,0,0,190608,746783,14868,0,4838,0,41263324
"880","2006","VA",7673725,378445,34288141,839212,7215450,1780043,27593516,0,0,0,1351194,678408,0,491019,-1167444,73069537
"881","2006","VT",622892,24251,0,7371,1875,439222,5106523,0,10688,0,1518665,0,0,0,0,7084344
"882","2006","WA",6370753,315723,6372823,38230,7495410,1281189,9328277,0,1037651,0,82007629,184014,348649,62185,47099,108203155
"883","2006","WI",5577655,236444,40116490,877186,5358482,773863,12233515,0,101376,0,1678598,390384,0,109950,0,61639843
"884","2006","WV",1827912,56748,91473321,174886,361837,0,0,0,173757,0,1572433,296,52797,6478,0,93815804
"885","2006","WY",522667,33049,42891827,45937,501270,0,0,0,759061,0,843316,0,309927,49032,0,45400370
"886","2007","AK",680300,49285,641409,1009990,3867539,22,0,0,1012,0,1291223,10196,0,0,0,6821392
"887","2007","AL",4672840,170399,77993760,156922,23231776,3783882,34325127,0,0,0,4136114,16738,178368,3583,0,143826271
"888","2007","AR",2848650,99210,25744180,94153,8364251,1580803,15486102,0,0,0,3236753,42941,0,17449,29604,54596236
"889","2007","AZ",6167681,262214,41275362,49276,38469221,0,26782391,8649,0,0,6597671,32990,0,0,125411,113340970
"890","2007","CA",36250311,1951997,2298306,2333974,115700470,3407416,35792490,556969,5584933,12990711,27327751,2305228,1818106,421447,309779,210847581
"891","2007","CO",4803868,245169,35935739,28450,15013901,0,0,2208,1291516,0,1729533,31105,1911,41190,-168061,53907492
"892","2007","CT",3527270,235299,3738723,1311259,9929559,1676,16386142,0,0,0,363261,728164,2196,725586,-15355,33171209
"893","2007","DC",574404,93695,0,75251,0,0,0,0,0,0,0,0,0,0,0,75251
"894","2007","DE",871749,56805,5621822,241136,1901984,0,0,0,0,0,0,48116,721105,0,0,8534163
"895","2007","FL",18367842,773682,67908115,20202867,100307183,1929798,29289289,0,0,0,154446,2373019,15162,3236180,0,225416060
"896","2007","GA",9349988,411730,90297529,788227,16078944,3362097,32544998,0,0,0,2236188,53324,0,115499,-321649,145155158
"897","2007","HI",1315675,64775,1578931,8914207,0,0,0,0,238184,229886,92343,285277,45226,149295,0,11533350
"898","2007","IA",2999212,137377,37985566,311915,3090879,16,4518875,0,2756676,0,962346,151084,0,11861,0,49789217
"899","2007","ID",1505105,55010,83564,134,1657255,480582,0,0,172267,0,9021690,0,0,68599,0,11484091
"900","2007","IL",12695866,648647,95264914,131667,7541527,0,95728845,0,664427,0,153727,620325,134271,20978,0,200260681
"901","2007","IN",6379599,271444,122802897,169977,4011824,0,0,0,0,0,449936,231247,2591406,380711,0,130637999
"902","2007","KS",2783785,122276,36250263,207149,2132609,0,10369136,0,1152538,0,10501,0,0,0,0,50122196
"903","2007","KY",4256672,155486,90483059,2791299,1796337,370210,0,0,0,0,1668587,95413,4745,15669,0,97225319
"904","2007","LA",4375581,209676,23051183,2250633,43915015,2898371,17077572,0,0,0,826642,81512,1810997,666404,0,92578329
"905","2007","MA",6431559,377987,12024347,3051604,24925043,119157,5119789,0,0,0,797482,1121067,0,748033,-830547,47075975
"906","2007","MD",5653408,290139,29699186,984831,2240927,203097,14353192,0,0,0,1652216,400364,377560,286550,0,50197924
"907","2007","ME",1327040,49269,375577,818377,6674594,3847566,0,0,99071,0,3738168,260343,0,314872,0,16128567
"908","2007","MI",10001284,402390,70810599,698525,13140984,1692202,31516953,0,2723,0,1269989,721822,282414,302966,-1129241,119309936
"909","2007","MN",5207203,259493,32190373,404599,3842477,727455,13103000,0,2638812,0,653822,566371,25844,324895,0,54477646
"910","2007","MO",5887612,241909,75084154,60401,4979379,120,9371955,0,0,0,1204326,29189,3400,36685,383473,91153081
"911","2007","MS",2928350,91919,17407325,399370,21335173,1488348,9358784,0,0,0,0,5017,42325,7344,0,50043686
"912","2007","MT",964706,35676,18356775,478677,105974,110945,0,0,495776,0,9364336,0,19011,0,0,28931493
"913","2007","NC",9118037,395708,79983038,495689,4456643,1585374,40044705,0,0,0,2984159,86845,0,341852,136996,130115301
"914","2007","ND",652822,28670,29163553,50818,16574,0,0,0,620772,0,1305393,13507,52515,973,0,31224105
"915","2007","NE",1783440,82918,19629911,35767,1110020,0,11041532,0,216765,0,347444,61259,0,0,0,32442699
"916","2007","NH",1312540,59958,3927415,384795,5754015,970456,10763884,0,0,0,1265229,152816,0,58561,0,23277171
"917","2007","NJ",8677885,481936,10210670,452771,18752332,0,32010376,0,20412,0,20909,823166,160549,488994,-268934,62671245
"918","2007","NM",1990070,80443,27603647,44471,6660004,0,0,0,1393239,0,267978,15994,0,0,0,35985333
"919","2007","NV",2601072,131137,7090911,11450,22263270,0,0,43967,0,1252691,2003191,0,4256,0,0,32669736
"920","2007","NY",19132335,1120861,21405542,8195109,45633631,492261,42452854,0,833476,0,25252555,1449346,0,932292,-768380,145878687
"921","2007","OH",11500468,494917,133130679,1147746,3974897,399378,15764049,0,14748,0,410436,21017,289273,3322,0,155155545
"922","2007","OK",3634349,144171,34437937,160488,33143911,276133,0,0,1849144,0,3065862,3721,22474,25269,-165844,72819095
"923","2007","OR",3722417,170522,4351624,14287,14857668,842565,0,0,1246994,0,33587439,138733,0,38483,0,55077794
"924","2007","PA",12563937,553105,122693094,1484074,19197600,619567,77376316,0,470018,0,2235982,1456611,533986,743948,-722855,226088340
"925","2007","RI",1057315,47948,0,33951,6856772,0,0,0,0,0,4364,154757,0,0,0,7049844
"926","2007","SC",4444110,160949,41582670,217287,5964558,1895432,53199914,0,0,0,1555912,100602,15,96366,-1210614,103402142
"927","2007","SD",791623,34969,2655334,62902,351042,0,0,0,150018,0,2917283,0,0,26,0,6136605
"928","2007","TN",6175727,243405,60237330,232098,721838,868110,28700371,0,49937,0,4939601,52480,13488,2520,-704364,95113409
"929","2007","TX",23831983,1181302,147278889,1308904,199531281,914164,40955030,0,9006383,0,1644437,367065,3601211,884932,0,405492296
"930","2007","US-TOTAL",301231207,14391149,2016455584,65738978,896589791,39014024,806424753,611793,34449927,14637213,247509974,16524554,13453354,12231131,-6896352,4156744724
"931","2007","UT",2597746,116019,37170794,39147,7424218,0,0,0,0,163925,538782,31030,0,4679,0,45372575
"932","2007","VA",7751000,391842,35420746,2096949,10903840,1792326,27268475,0,0,0,1248264,773245,0,476945,-1620283,78360507
"933","2007","VT",623481,24759,0,7811,1889,453038,4703728,0,10511,0,646605,0,0,0,0,5823582
"934","2007","WA",6461587,343339,8556816,37042,7287394,1116380,8108560,0,2437823,0,78829195,176351,333773,62370,44512,106990217
"935","2007","WI",5610775,243982,40028250,1013414,6488750,785079,12910319,0,109283,0,1516083,435156,0,104297,0,63390630
"936","2007","WV",1834052,58564,91866265,199919,388794,0,0,0,167588,0,1254397,0,55676,471,0,93933109
"937","2007","WY",534876,36763,43126809,47222,594026,0,0,0,754881,0,729424,0,312091,69034,0,45633486
"938","2008","AK",687455,55436,617897,977915,4002472,0,0,0,68,0,1171801,4682,0,0,0,6774834
"939","2008","AL",4718206,173521,74604648,204265,22362919,3323616,38992641,0,0,0,6136148,33698,203739,8222,0,145869895
"940","2008","AR",2874554,102100,26114654,63625,8461073,1466063,14168091,0,0,0,4660297,46770,0,22397,47557,55050528
"941","2008","AZ",6280362,258978,43840260,51897,38822429,75947,29250496,14724,0,0,7285902,22986,0,0,94530,119459172
"942","2008","CA",36604337,1993589,2280401,1741590,119991737,3483555,32482351,670481,5384955,12883000,24127810,2361946,1684863,570311,321263,207984263
"943","2008","CO",4889730,255213,34827545,19113,13487475,135,0,18354,3220843,0,2039327,45119,0,32791,-249108,53441594
"944","2008","CT",3545579,231486,4386608,513850,8069852,1633,15432946,0,0,0,556177,731881,0,709734,6791,30409473
"945","2008","DC",580236,98399,0,72316,0,0,0,0,0,0,0,0,0,0,0,72316
"946","2008","DE",883874,54303,5266915,219177,1387009,0,0,0,0,0,0,163375,476422,10941,0,7523839
"947","2008","FL",18527305,754278,64823411,11970743,103363123,1968741,32133276,0,0,0,206158,2334127,9977,2827263,0,219636818
"948","2008","GA",9504843,410778,85491258,741561,13428412,2660285,31691095,0,0,0,2144618,121685,0,51404,-156922,136173395
"949","2008","HI",1332213,66304,1647592,8669934,0,0,0,18,240023,234333,84343,302423,38572,159146,0,11376385
"950","2008","IA",3016734,136871,40410107,161127,2163191,49,5282202,0,4083787,0,819047,167264,0,13,0,53086786
"951","2008","ID",1534320,55927,90449,120,1699553,455393,0,0,207472,85547,9362501,0,0,69517,0,11970553
"952","2008","IL",12747038,645447,96644038,142728,4259870,612,95151694,0,2336996,0,138549,697370,53874,49448,0,199475178
"953","2008","IN",6424806,275017,122036086,178244,3636303,0,0,0,238356,0,436780,273038,2355804,355684,0,129510294
"954","2008","KS",2808076,126343,34003262,130190,2229723,0,8497160,0,1759412,0,10574,0,0,0,0,46630321
"955","2008","KY",4289878,158732,91620588,2874440,978692,350740,0,0,0,0,1917470,108880,3835,8697,0,97863340
"956","2008","LA",4435586,218351,24100042,2305013,45344386,2638789,15370988,0,0,0,1064373,70886,1101057,457607,0,92453141
"957","2008","MA",6468967,384218,10628688,2107999,21514434,122580,5868639,80,3672,0,1155811,1129046,0,772928,-798400,42505478
"958","2008","MD",5684965,297792,27218239,405840,1848147,197704,14678695,0,0,0,1974078,414781,337823,285645,0,47360953
"959","2008","ME",1330509,49858,351799,532985,7379615,3668569,0,0,131621,0,4457405,257795,0,315131,0,17094919
"960","2008","MI",9946889,386445,69855436,457538,9602037,1710423,31484428,0,141182,0,1364378,739537,264407,285942,-915502,114989806
